canvassim,ZINC06648713-2 ,15a           ,15a-charge      ,15b,15b-charge,21-1,21-2,43,43-charge,55,55-charge,65,70,70-charge,78a,78a-charge,78b,78b-charge,80,81,81-charge,82,83,84,85-1,85-2,85-3,86,96,96-charge,97,97-charge,98,98-charge,99,99-charge,100,100-charge,101,101-charge,102,102-charge,103,103-charge,104,104-charge,105,105-charge,151831        ,CheCOSP01-t,CheCOSP02,CheCOSP03,CheCOSP04-t,CheCOSP05-t,CheCOSP06,CheCOSP07-t,CheCOSP08-t,CheCOSP09,CheCOSP010-c,CheCOSP11-t,CheCOSP12,CheCOSP13-t,CheCOSP14,CheCOSP15-t,CheCOSP19,CheCOSP20,CheCOSP21,CheCOSP22,CheCOSP23,CheCOSP24,CheCOSP25,CheCOSP26,CheCOSP26-charge,CheCOSP27,CheCOSP28,CheCOSP29,CheCOSP30-R,CheCOSP30-R-charge,CheCOSP31,CheCOSP32,CheCOSP33-R,CheCOSP33-R-charge,CheCOSP34,CheCOSP35,CheCOSP35-charge,CheCOSP36-R,CheCOSP36-R-1,CheCOSP37,CheCOSP38,CheCOSP38-charge,CheCOSP39,CheCOSP40,CheCOSP40-charge,CheCOSP41,CheCOSP42-R,CheCOSP43-R,CheCOSP44,CheCOSP45,CheCOSP46,CheCOSP47,CheCOSP48,CheCOSP49,CheCOSP50,CheCOSP51,CheCOSP52,CheCOSP53,CheCOSP54,CheCOSP54-charge,CheCOSP55,CheCOSP56,CheCOSP57-charge,CheCOSP58-R,CheCOSP58-R-1,CheCOSP59,CheCOSP59-charge,CheCOSP60,CheCOSP61,CheCOSP62,CheCOSP62-charge,CheCOSP63,CheCOSP64,CheCOSP64-1,DHN1           ,DHN2           ,LA1011-1        ,LA1011-2       ,LA1014        ,LA1014-charge     ,LA1026-1     ,LA1026-2    ,Novobiocin    ,ZINC06648713-1,ZINC09256574  ,goniothalamin ,CheCOSP57
99,0.0614525,0.42,0.269461,0.33125,0.20339,0.118557,0.107143,0.245614,0.139037,0.307229,0.180328,0.172775,0.270115,0.151042,0.24,0.130208,0.315152,0.185792,0.238372,0.242424,0.242424,0.234286,0.157895,0.15625,0.172775,0.172775,0.172775,0.149485,0.4,0.251497,0.413793,0.259259,0.485075,0.311258,1,0.715447,0.254545,0.143646,0.446809,0.28481,0.251572,0.137143,0.319149,0.184713,0.42,0.269461,0.244318,0.140625,0.0839161,0.0588235,0.0872483,0.0324675,0.081761,0.0304878,0.0662983,0.0628272,0.0628272,0.0621469,0.0588235,0.0591398,0.0662983,0.0628272,0.0662983,0.0628272,0.0432099,0.0702703,0.0625,0.0662983,0.0324675,0.0512821,0.0736196,0.0731707,0.0731707,0.0714286,0.0795455,0.0268456,0.0701754,0.0701754,0.047619,0.0819672,0.0595238,0.0595238,0.0621118,0.0977011,0.0977011,0.0833333,0.0833333,0.0595238,0.0903955,0.0903955,0.048913,0.0837989,0.0837989,0.0819672,0.0693642,0.0674157,0.0621469,0.0662983,0.0685714,0.0681818,0.0685714,0.0681818,0.0685714,0.0685714,0.0662983,0.0662983,0.0662983,0.0662983,0.0324675,0.03125,0.0731707,0.0833333,0.0833333,0.0731707,0.0731707,0.0714286,0.0736196,0.0754717,0.0754717,0.0625,0.0698925,0.0698925,0.0786517,0.0684211,0.10596,0.10596,0.0935673,0.0935673,0.0939597,0.0939597,0.0672646,0.0614525,0.0621469,0.0699301,0.0731707
99-charge,0.0617978,0.269461,0.416107,0.19774,0.333333,0.107692,0.107692,0.13369,0.191011,0.180328,0.30303,0.198925,0.151832,0.176471,0.13089,0.15508,0.186813,0.213483,0.239766,0.243902,0.243902,0.235632,0.15873,0.157068,0.161458,0.161458,0.161458,0.14433,0.251497,0.324841,0.259259,0.335526,0.311258,0.397163,0.715447,1,0.138122,0.197674,0.28481,0.442857,0.131429,0.253165,0.178344,0.25,0.269461,0.343949,0.135417,0.191257,0.084507,0.0591398,0.0878378,0.0326797,0.0822785,0.0306748,0.0666667,0.0631579,0.0631579,0.0625,0.0591398,0.0594595,0.0666667,0.0631579,0.0666667,0.0631579,0.0434783,0.0706522,0.0628571,0.0666667,0.0326797,0.0516129,0.0740741,0.0736196,0.0736196,0.0718563,0.08,0.027027,0.0705882,0.0705882,0.0479042,0.0824176,0.0598802,0.0598802,0.0625,0.0857143,0.0857143,0.0718232,0.0718232,0.0598802,0.0909091,0.0909091,0.0491803,0.0842697,0.0842697,0.0824176,0.0635838,0.0617978,0.0625,0.0666667,0.0689655,0.0685714,0.0689655,0.0685714,0.0689655,0.0689655,0.0666667,0.0666667,0.0666667,0.0666667,0.0326797,0.0314465,0.0736196,0.0718232,0.0718232,0.0736196,0.0736196,0.0718563,0.0740741,0.0759494,0.0759494,0.0628571,0.0702703,0.0702703,0.079096,0.0687831,0.106667,0.106667,0.0941176,0.0941176,0.0945946,0.0945946,0.0675676,0.0617978,0.0625,0.0704225,0.0736196
100,0.0632184,0.444444,0.29375,0.552239,0.377483,0.261905,0.300613,0.405405,0.260606,0.333333,0.205714,0.171123,0.309091,0.19337,0.403974,0.261905,0.31677,0.19774,0.268293,0.273885,0.273885,0.263473,0.327161,0.323171,0.343558,0.343558,0.343558,0.313253,0.305732,0.179191,0.290323,0.163743,0.267974,0.142012,0.254545,0.138122,1,0.697479,0.326667,0.192771,0.630252,0.416058,0.587719,0.371212,0.341935,0.210526,0.646154,0.445946,0.0638298,0.0604396,0.0680272,0.033557,0.0636943,0.0314465,0.0681818,0.0645161,0.0645161,0.0639535,0.0604396,0.0607735,0.0681818,0.0645161,0.0681818,0.0645161,0.0379747,0.0662983,0.0643275,0.0681818,0.033557,0.0743243,0.0759494,0.0754717,0.0754717,0.0736196,0.0818713,0.0277778,0.0722892,0.0722892,0.0490798,0.0842697,0.0613497,0.0613497,0.0709677,0.100592,0.100592,0.0857143,0.0857143,0.0613497,0.0867052,0.0867052,0.0742857,0.0862069,0.0862069,0.0842697,0.0714286,0.0693642,0.0639535,0.0681818,0.0705882,0.0701754,0.0705882,0.0701754,0.0705882,0.0705882,0.0681818,0.0681818,0.0681818,0.0681818,0.033557,0.0322581,0.0754717,0.0857143,0.0857143,0.0754717,0.0754717,0.0736196,0.0759494,0.0779221,0.0779221,0.0643275,0.0718232,0.0718232,0.0747126,0.106145,0.109589,0.109589,0.0963855,0.0963855,0.104895,0.104895,0.088785,0.0632184,0.0639535,0.104478,0.0754717
100-charge,0.0632184,0.3,0.370861,0.377483,0.464789,0.277108,0.333333,0.260606,0.405405,0.211429,0.271084,0.177419,0.186813,0.19337,0.254438,0.261905,0.191011,0.19774,0.276074,0.282051,0.282051,0.271084,0.327161,0.323171,0.327273,0.327273,0.327273,0.305389,0.184971,0.307692,0.169591,0.292208,0.147929,0.269737,0.143646,0.197674,0.697479,1,0.198795,0.261146,0.416058,0.527559,0.371212,0.587719,0.216374,0.344156,0.445946,0.646154,0.0638298,0.0604396,0.0680272,0.033557,0.0636943,0.0314465,0.0681818,0.0645161,0.0645161,0.0639535,0.0604396,0.0607735,0.0681818,0.0645161,0.0681818,0.0645161,0.0379747,0.0662983,0.0643275,0.0681818,0.033557,0.0743243,0.0759494,0.0754717,0.0754717,0.0736196,0.0818713,0.0277778,0.0722892,0.0722892,0.0490798,0.0842697,0.0613497,0.0613497,0.0709677,0.0877193,0.0877193,0.0734463,0.0734463,0.0613497,0.0867052,0.0867052,0.0742857,0.0862069,0.0862069,0.0842697,0.0650888,0.0632184,0.0639535,0.0681818,0.0705882,0.0701754,0.0705882,0.0701754,0.0705882,0.0705882,0.0681818,0.0681818,0.0681818,0.0681818,0.033557,0.0322581,0.0754717,0.0734463,0.0734463,0.0754717,0.0754717,0.0736196,0.0759494,0.0779221,0.0779221,0.0643275,0.0718232,0.0718232,0.0747126,0.106145,0.109589,0.109589,0.0963855,0.0963855,0.104895,0.104895,0.088785,0.0632184,0.0639535,0.104478,0.0754717
101,0.0643275,0.653226,0.446809,0.485507,0.322581,0.215116,0.201149,0.366667,0.23494,0.461538,0.3,0.278107,0.392157,0.245614,0.357143,0.222222,0.451389,0.290123,0.40411,0.417266,0.417266,0.395973,0.261905,0.258824,0.278107,0.278107,0.278107,0.25,0.507463,0.331126,0.527132,0.342466,0.469231,0.292517,0.446809,0.28481,0.326667,0.198795,1,0.695652,0.414815,0.264901,0.338346,0.194631,0.653226,0.446809,0.37013,0.241176,0.0652174,0.0614525,0.0769231,0.0342466,0.0718954,0.0320513,0.0693642,0.0655738,0.0655738,0.0650888,0.0614525,0.0617978,0.0693642,0.0655738,0.0693642,0.0655738,0.0387097,0.0674157,0.0654762,0.0693642,0.0342466,0.0612245,0.0774194,0.0769231,0.0769231,0.075,0.0833333,0.0283688,0.0736196,0.0736196,0.05,0.0857143,0.0625,0.0625,0.0653595,0.10241,0.10241,0.0872093,0.0872093,0.0625,0.0882353,0.0882353,0.0571429,0.0877193,0.0877193,0.0857143,0.0727273,0.0705882,0.0650888,0.0693642,0.0718563,0.0714286,0.0718563,0.0714286,0.0718563,0.0718563,0.0693642,0.0693642,0.0693642,0.0693642,0.0342466,0.0328947,0.0769231,0.0872093,0.0872093,0.0769231,0.0769231,0.075,0.0774194,0.0794702,0.0794702,0.0654762,0.0730337,0.0730337,0.0760234,0.0833333,0.111888,0.111888,0.0981595,0.0981595,0.107143,0.107143,0.0798122,0.0643275,0.0588235,0.0820896,0.0769231
101-charge,0.0647059,0.446809,0.650406,0.316129,0.489051,0.202312,0.202312,0.228916,0.299363,0.3,0.457746,0.310976,0.247059,0.277108,0.223529,0.253012,0.291925,0.324841,0.406897,0.42029,0.42029,0.398649,0.263473,0.260355,0.264706,0.264706,0.264706,0.244186,0.331126,0.41844,0.342466,0.433824,0.292517,0.379562,0.28481,0.442857,0.192771,0.261146,0.695652,1,0.258278,0.41791,0.187919,0.264286,0.446809,0.549618,0.235294,0.304348,0.0656934,0.0617978,0.0774648,0.0344828,0.0723684,0.0322581,0.0697674,0.0659341,0.0659341,0.0654762,0.0617978,0.0621469,0.0697674,0.0659341,0.0697674,0.0659341,0.038961,0.0677966,0.0658683,0.0697674,0.0344828,0.0616438,0.0779221,0.0774194,0.0774194,0.0754717,0.0838323,0.0285714,0.0740741,0.0740741,0.0503145,0.0862069,0.0628931,0.0628931,0.0657895,0.0898204,0.0898204,0.0751445,0.0751445,0.0628931,0.0887574,0.0887574,0.0574713,0.0882353,0.0882353,0.0862069,0.0666667,0.0647059,0.0654762,0.0697674,0.0722892,0.0718563,0.0722892,0.0718563,0.0722892,0.0722892,0.0697674,0.0697674,0.0697674,0.0697674,0.0344828,0.0331126,0.0774194,0.0751445,0.0751445,0.0774194,0.0774194,0.0754717,0.0779221,0.08,0.08,0.0658683,0.0734463,0.0734463,0.0764706,0.0837989,0.112676,0.112676,0.0987654,0.0987654,0.107914,0.107914,0.0801887,0.0647059,0.0591716,0.0827068,0.0774194
102,0.0662651,0.315789,0.184524,0.388889,0.242236,0.159091,0.179191,0.298701,0.169591,0.307692,0.180233,0.146739,0.283951,0.168539,0.378378,0.236364,0.291139,0.172414,0.162791,0.163636,0.163636,0.16,0.203488,0.201149,0.219653,0.219653,0.219653,0.193182,0.287582,0.159763,0.297297,0.164634,0.282759,0.149068,0.251572,0.131429,0.630252,0.416058,0.414815,0.258278,1,0.675676,0.587156,0.362205,0.315789,0.184524,0.537313,0.355263,0.0676692,0.0632184,0.0567376,0.035461,0.0529801,0.0331126,0.0714286,0.0674157,0.0674157,0.0670732,0.0632184,0.0635838,0.0714286,0.0674157,0.0714286,0.0674157,0.04,0.0693642,0.0674847,0.0714286,0.035461,0.0486111,0.08,0.0794702,0.0794702,0.0774194,0.0858896,0.0294118,0.0759494,0.0759494,0.0516129,0.0882353,0.0645161,0.0645161,0.0748299,0.10559,0.10559,0.0898204,0.0898204,0.0645161,0.0909091,0.0909091,0.0778443,0.0903614,0.0903614,0.0882353,0.075,0.0727273,0.0670732,0.0714286,0.0740741,0.0736196,0.0740741,0.0736196,0.0740741,0.0740741,0.0714286,0.0714286,0.0714286,0.0714286,0.035461,0.0340136,0.0794702,0.0898204,0.0898204,0.0794702,0.0794702,0.0774194,0.08,0.0821918,0.0821918,0.0674847,0.0751445,0.0751445,0.0718563,0.0734463,0.107914,0.107914,0.0943396,0.0943396,0.102941,0.102941,0.076555,0.0662651,0.0670732,0.111111,0.0794702
102-charge,0.0662651,0.190476,0.317881,0.242236,0.388889,0.146067,0.179191,0.169591,0.234568,0.186047,0.309677,0.178771,0.162011,0.195402,0.228916,0.267081,0.165714,0.2,0.169591,0.170732,0.170732,0.166667,0.203488,0.201149,0.205714,0.205714,0.205714,0.186441,0.16568,0.225,0.170732,0.232258,0.15528,0.217105,0.137143,0.253165,0.416058,0.527559,0.264901,0.41791,0.675676,1,0.362205,0.478632,0.190476,0.251572,0.355263,0.450704,0.0676692,0.0632184,0.0567376,0.035461,0.0529801,0.0331126,0.0714286,0.0674157,0.0674157,0.0670732,0.0632184,0.0635838,0.0714286,0.0674157,0.0714286,0.0674157,0.04,0.0693642,0.0674847,0.0714286,0.035461,0.0486111,0.08,0.0794702,0.0794702,0.0774194,0.0858896,0.0294118,0.0759494,0.0759494,0.0516129,0.0882353,0.0645161,0.0645161,0.0748299,0.0920245,0.0920245,0.0769231,0.0769231,0.0645161,0.0909091,0.0909091,0.0778443,0.0903614,0.0903614,0.0882353,0.068323,0.0662651,0.0670732,0.0714286,0.0740741,0.0736196,0.0740741,0.0736196,0.0740741,0.0740741,0.0714286,0.0714286,0.0714286,0.0714286,0.035461,0.0340136,0.0794702,0.0769231,0.0769231,0.0794702,0.0794702,0.0774194,0.08,0.0821918,0.0821918,0.0674847,0.0751445,0.0751445,0.0718563,0.0734463,0.107914,0.107914,0.0943396,0.0943396,0.102941,0.102941,0.076555,0.0662651,0.0670732,0.111111,0.0794702
103,0.0580645,0.326241,0.184713,0.385185,0.230263,0.157576,0.171779,0.307692,0.16875,0.317241,0.180124,0.144509,0.291391,0.167665,0.394161,0.24026,0.29932,0.171779,0.161491,0.162338,0.162338,0.158537,0.190184,0.187879,0.207317,0.207317,0.207317,0.179641,0.304965,0.165605,0.316176,0.171053,0.300752,0.154362,0.319149,0.178344,0.587719,0.371212,0.338346,0.187919,0.587156,0.362205,1,0.632653,0.326241,0.184713,0.544,0.34965,0.075,0.0617284,0.0967742,0.0310078,0.0895522,0.028777,0.0705128,0.0662651,0.0662651,0.0657895,0.0617284,0.0621118,0.0705128,0.0662651,0.0705128,0.0662651,0.0362319,0.068323,0.0662252,0.0705128,0.0310078,0.0534351,0.0797101,0.0791367,0.0791367,0.0769231,0.0860927,0.0241935,0.0753425,0.0753425,0.048951,0.0886076,0.0629371,0.0629371,0.0740741,0.107383,0.107383,0.0903226,0.0903226,0.0629371,0.0915033,0.0915033,0.0503145,0.0909091,0.0909091,0.0886076,0.0743243,0.0718954,0.0657895,0.0705128,0.0733333,0.0728477,0.0733333,0.0728477,0.0733333,0.0733333,0.0705128,0.0705128,0.0705128,0.0705128,0.0310078,0.0296296,0.0791367,0.0903226,0.0903226,0.0791367,0.0791367,0.0769231,0.0797101,0.0820896,0.0820896,0.0662252,0.0745342,0.0745342,0.0849673,0.0858896,0.128,0.128,0.110345,0.110345,0.113821,0.113821,0.0816327,0.0580645,0.0588235,0.0854701,0.0791367
103-charge,0.0580645,0.191083,0.256757,0.230263,0.307692,0.171779,0.201258,0.16875,0.307692,0.186335,0.25,0.151163,0.160714,0.167665,0.232258,0.24026,0.164634,0.171779,0.16875,0.169935,0.169935,0.165644,0.190184,0.187879,0.192771,0.192771,0.192771,0.172619,0.171975,0.307143,0.177632,0.318519,0.161074,0.30303,0.184713,0.25,0.371212,0.587719,0.194631,0.264286,0.362205,0.478632,0.632653,1,0.191083,0.328571,0.34965,0.544,0.075,0.0617284,0.0967742,0.0310078,0.0895522,0.028777,0.0705128,0.0662651,0.0662651,0.0657895,0.0617284,0.0621118,0.0705128,0.0662651,0.0705128,0.0662651,0.0362319,0.068323,0.0662252,0.0705128,0.0310078,0.0534351,0.0797101,0.0791367,0.0791367,0.0769231,0.0860927,0.0241935,0.0753425,0.0753425,0.048951,0.0886076,0.0629371,0.0629371,0.0740741,0.0927152,0.0927152,0.0764331,0.0764331,0.0629371,0.0915033,0.0915033,0.0503145,0.0909091,0.0909091,0.0886076,0.0671141,0.0649351,0.0657895,0.0705128,0.0733333,0.0728477,0.0733333,0.0728477,0.0733333,0.0733333,0.0705128,0.0705128,0.0705128,0.0705128,0.0310078,0.0296296,0.0791367,0.0764331,0.0764331,0.0791367,0.0791367,0.0769231,0.0797101,0.0820896,0.0820896,0.0662252,0.0745342,0.0745342,0.0849673,0.0858896,0.128,0.128,0.110345,0.110345,0.113821,0.113821,0.0816327,0.0580645,0.0588235,0.0854701,0.0791367
104,0.0611111,0.712,0.5,0.528571,0.363057,0.252874,0.238636,0.398693,0.266272,0.482993,0.323171,0.300578,0.414013,0.268571,0.379747,0.245714,0.472973,0.313253,0.455782,0.471429,0.471429,0.446667,0.3,0.296512,0.315789,0.315789,0.315789,0.287356,0.485915,0.320755,0.560606,0.375839,0.438849,0.275641,0.42,0.269461,0.341935,0.216374,0.653226,0.446809,0.315789,0.190476,0.326241,0.191083,1,0.717742,0.410256,0.27907,0.0684932,0.0641711,0.0723684,0.0457516,0.0679012,0.0429448,0.0718232,0.0680628,0.0680628,0.0677966,0.0641711,0.0645161,0.0718232,0.0680628,0.0718232,0.0680628,0.0493827,0.0698925,0.0681818,0.0718232,0.0457516,0.0714286,0.0797546,0.0727273,0.0727273,0.0710059,0.079096,0.0405405,0.0760234,0.0760234,0.0598802,0.0874317,0.0654762,0.0654762,0.0617284,0.0971429,0.0971429,0.0888889,0.0888889,0.0654762,0.0898876,0.0898876,0.0543478,0.0893855,0.0893855,0.0874317,0.0751445,0.0730337,0.0677966,0.0718232,0.0742857,0.0738636,0.0742857,0.0738636,0.0742857,0.0742857,0.0718232,0.0718232,0.0718232,0.0718232,0.0457516,0.0440252,0.0727273,0.0888889,0.0888889,0.0727273,0.0727273,0.0710059,0.0731707,0.075,0.075,0.0681818,0.0752688,0.0752688,0.0782123,0.102703,0.105263,0.105263,0.0930233,0.0930233,0.100671,0.100671,0.106481,0.0611111,0.0558659,0.0769231,0.0727273
104-charge,0.0614525,0.5,0.606061,0.356688,0.44898,0.269006,0.269006,0.260355,0.401316,0.323171,0.402597,0.302326,0.270115,0.270115,0.247126,0.247126,0.315152,0.315152,0.458904,0.47482,0.47482,0.449664,0.301775,0.298246,0.302326,0.302326,0.302326,0.281609,0.320755,0.482269,0.375839,0.557252,0.275641,0.434783,0.269461,0.343949,0.210526,0.344156,0.446809,0.549618,0.184524,0.251572,0.184713,0.328571,0.717742,1,0.273256,0.412903,0.0689655,0.0645161,0.0728477,0.0460526,0.068323,0.0432099,0.0722222,0.0684211,0.0684211,0.0681818,0.0645161,0.0648649,0.0722222,0.0684211,0.0722222,0.0684211,0.0496894,0.0702703,0.0685714,0.0722222,0.0460526,0.0718954,0.0802469,0.0731707,0.0731707,0.0714286,0.0795455,0.0408163,0.0764706,0.0764706,0.060241,0.0879121,0.0658683,0.0658683,0.0621118,0.0852273,0.0852273,0.0773481,0.0773481,0.0658683,0.0903955,0.0903955,0.0546448,0.0898876,0.0898876,0.0879121,0.0693642,0.0674157,0.0681818,0.0722222,0.0747126,0.0742857,0.0747126,0.0742857,0.0747126,0.0747126,0.0722222,0.0722222,0.0722222,0.0722222,0.0460526,0.0443038,0.0731707,0.0773481,0.0773481,0.0731707,0.0731707,0.0714286,0.0736196,0.0754717,0.0754717,0.0685714,0.0756757,0.0756757,0.0786517,0.103261,0.10596,0.10596,0.0935673,0.0935673,0.101351,0.101351,0.106977,0.0614525,0.0561798,0.0774648,0.0731707
105,0.0591398,0.47651,0.327273,0.582734,0.410256,0.294798,0.333333,0.447368,0.301775,0.391304,0.259887,0.222222,0.365269,0.245902,0.464052,0.317647,0.374233,0.251397,0.301775,0.308642,0.308642,0.296512,0.359281,0.35503,0.375,0.375,0.375,0.345029,0.323171,0.2,0.277108,0.159341,0.248485,0.132597,0.244318,0.135417,0.646154,0.445946,0.37013,0.235294,0.537313,0.355263,0.544,0.34965,0.410256,0.273256,1,0.725191,0.0588235,0.056701,0.0696203,0.0310559,0.0654762,0.0292398,0.0638298,0.0606061,0.0606061,0.0597826,0.056701,0.0569948,0.0638298,0.0606061,0.0638298,0.0606061,0.0352941,0.0621762,0.0601093,0.0638298,0.0310559,0.0621118,0.0705882,0.0701754,0.0701754,0.0685714,0.0765027,0.025641,0.0674157,0.0674157,0.0457143,0.0789474,0.0571429,0.0571429,0.0658683,0.0939227,0.0939227,0.0802139,0.0802139,0.0571429,0.0810811,0.0810811,0.0526316,0.0806452,0.0806452,0.0789474,0.0666667,0.0648649,0.0597826,0.0638298,0.0659341,0.0655738,0.0659341,0.0655738,0.0659341,0.0659341,0.0638298,0.0638298,0.0638298,0.0638298,0.0310559,0.0299401,0.0701754,0.0802139,0.0802139,0.0701754,0.0701754,0.0685714,0.0705882,0.0722892,0.0722892,0.0601093,0.0673575,0.0673575,0.0934066,0.105263,0.101266,0.101266,0.0960452,0.0960452,0.0967742,0.0967742,0.09375,0.0591398,0.0540541,0.0738255,0.0701754
105-charge,0.0591398,0.333333,0.403846,0.410256,0.496599,0.309942,0.365854,0.301775,0.447368,0.265537,0.327381,0.228723,0.23913,0.245902,0.309942,0.317647,0.244444,0.251397,0.309524,0.31677,0.31677,0.304094,0.359281,0.35503,0.358824,0.358824,0.358824,0.337209,0.205556,0.325153,0.164835,0.278788,0.138122,0.25,0.140625,0.191257,0.445946,0.646154,0.241176,0.304348,0.355263,0.450704,0.34965,0.544,0.27907,0.412903,0.725191,1,0.0588235,0.056701,0.0696203,0.0310559,0.0654762,0.0292398,0.0638298,0.0606061,0.0606061,0.0597826,0.056701,0.0569948,0.0638298,0.0606061,0.0638298,0.0606061,0.0352941,0.0621762,0.0601093,0.0638298,0.0310559,0.0621118,0.0705882,0.0701754,0.0701754,0.0685714,0.0765027,0.025641,0.0674157,0.0674157,0.0457143,0.0789474,0.0571429,0.0571429,0.0658683,0.0819672,0.0819672,0.0687831,0.0687831,0.0571429,0.0810811,0.0810811,0.0526316,0.0806452,0.0806452,0.0789474,0.0607735,0.0591398,0.0597826,0.0638298,0.0659341,0.0655738,0.0659341,0.0655738,0.0659341,0.0659341,0.0638298,0.0638298,0.0638298,0.0638298,0.0310559,0.0299401,0.0701754,0.0687831,0.0687831,0.0701754,0.0701754,0.0685714,0.0705882,0.0722892,0.0722892,0.0601093,0.0673575,0.0673575,0.0934066,0.105263,0.101266,0.101266,0.0960452,0.0960452,0.0967742,0.0967742,0.09375,0.0591398,0.0540541,0.0738255,0.0701754
151831        ,0.0901639,0.0612245,0.0616438,0.0612245,0.0612245,0.0596026,0.0596026,0.0612245,0.0612245,0.0596026,0.06,0.056962,0.0580645,0.0580645,0.0596026,0.0596026,0.0596026,0.0596026,0.0612245,0.0647482,0.0647482,0.06,0.0584416,0.0576923,0.056962,0.056962,0.056962,0.0573248,0.0625,0.0629371,0.0724638,0.0729927,0.0839695,0.0846154,0.0839161,0.084507,0.0638298,0.0638298,0.0652174,0.0656934,0.0676692,0.0676692,0.075,0.075,0.0684932,0.0689655,0.0588235,0.0588235,1,0.0681818,0.0606061,0.0736842,0.0550459,0.0666667,0.0793651,0.0735294,0.0735294,0.0737705,0.0681818,0.0687023,0.0793651,0.0735294,0.0793651,0.0735294,0.0769231,0.0763359,0.0743802,0.0793651,0.0736842,0.0594059,0.113208,0.0625,0.0625,0.0603448,0.0813008,0.0549451,0.0862069,0.0862069,0.101852,0.0930233,0.0900901,0.0900901,0.0754717,0.0806452,0.0806452,0.078125,0.078125,0.0900901,0.0967742,0.0967742,0.0542636,0.096,0.096,0.0930233,0.0940171,0.0901639,0.0737705,0.0793651,0.0833333,0.0826446,0.0833333,0.0826446,0.0833333,0.0833333,0.0793651,0.0793651,0.0793651,0.0793651,0.0736842,0.0693069,0.0625,0.078125,0.078125,0.0625,0.0625,0.0603448,0.0535714,0.0555556,0.0555556,0.0655738,0.0757576,0.0757576,0.125,0.106061,0.0784314,0.0784314,0.0655738,0.0655738,0.0816327,0.0816327,0.103659,0.0901639,0.0737705,0.0786517,0.0625
CheCOSP01-t,0.0538922,0.0585106,0.0588235,0.0585106,0.0585106,0.0463918,0.0463918,0.0585106,0.0585106,0.0572917,0.0575916,0.039604,0.0561224,0.0561224,0.0572917,0.0572917,0.0572917,0.0572917,0.0473684,0.0494506,0.0494506,0.0466321,0.0456853,0.0452261,0.0447761,0.0447761,0.0447761,0.045,0.0594595,0.0597826,0.0670391,0.0674157,0.0946746,0.0952381,0.0588235,0.0591398,0.0604396,0.0604396,0.0614525,0.0617978,0.0632184,0.0632184,0.0617284,0.0617284,0.0641711,0.0645161,0.056701,0.056701,0.0681818,1,0.309735,0.27193,0.58,0.534653,0.409449,0.657895,0.657895,0.657143,0.735849,0.694444,0.335821,0.561983,0.345865,0.575,0.25,0.6,0.429752,0.409449,0.27193,0.102941,0.288,0.275591,0.275591,0.267176,0.248227,0.103175,0.290076,0.290076,0.384615,0.373134,0.301587,0.301587,0.297521,0.246479,0.246479,0.265734,0.265734,0.301587,0.251748,0.251748,0.243056,0.384615,0.384615,0.373134,0.285714,0.275362,0.392,0.376923,0.330769,0.338462,0.373016,0.338462,0.373016,0.330769,0.409449,0.409449,0.335821,0.335821,0.27193,0.258333,0.275591,0.265734,0.265734,0.275591,0.275591,0.267176,0.110345,0.113475,0.113475,0.20979,0.258503,0.258503,0.10559,0.0677966,0.0408163,0.0408163,0.0359281,0.0359281,0.0347222,0.0347222,0.0821256,0.0538922,0.0481928,0.0610687,0.275591
CheCOSP02,0.0687023,0.0723684,0.0728477,0.0723684,0.0723684,0.0705128,0.0705128,0.0723684,0.0723684,0.0705128,0.0709677,0.0609756,0.06875,0.06875,0.0705128,0.0705128,0.0705128,0.0705128,0.0723684,0.0763889,0.0763889,0.0709677,0.0691824,0.068323,0.0674847,0.0674847,0.0674847,0.0679012,0.0457516,0.0460526,0.0472973,0.047619,0.0955882,0.0962963,0.0872483,0.0878378,0.0680272,0.0680272,0.0769231,0.0774648,0.0567376,0.0567376,0.0967742,0.0967742,0.0723684,0.0728477,0.0696203,0.0696203,0.0606061,0.309735,1,0.651515,0.544304,0.337079,0.505263,0.29661,0.29661,0.533333,0.309735,0.3125,0.505263,0.29661,0.505263,0.29661,0.337079,0.309735,0.539326,0.505263,0.379747,0.225806,0.623377,0.615385,0.615385,0.585366,0.521739,0.211765,0.564706,0.564706,0.3125,0.309735,0.6,0.6,0.657534,0.516129,0.516129,0.494845,0.494845,0.6,0.324074,0.324074,0.505263,0.321101,0.321101,0.309735,0.551724,0.521739,0.533333,0.505263,0.539326,0.533333,0.539326,0.533333,0.539326,0.539326,0.505263,0.505263,0.505263,0.505263,0.651515,0.369048,0.615385,0.318182,0.318182,0.384615,0.384615,0.368421,0.213592,0.222222,0.222222,0.181034,0.475248,0.475248,0.0923077,0.0928571,0.0636364,0.0636364,0.0538462,0.0538462,0.0761905,0.0761905,0.0681818,0.0687023,0.078125,0.040404,0.615385
